GIFT_ID;PC6;DATE
118384;7683AC;3/28/2018
118385;5761PH;12/27/2019
118386;5761PH;12/1/2020
118387;5761PH;12/1/2021
118388;6631CB;2/27/2019
118389;5921VM;11/30/2018
118390;5921VM;3/1/2022
118391;5921VM;12/1/2020
118392;1617KD;12/22/2018
118393;7261NK;5/24/2018
118394;4849BR;12/1/2021
118395;4849BR;3/28/2021
118396;8161NM;8/24/2018
118397;1054PN;12/1/2021
118398;5152VB;5/14/2018
118399;1098CP;12/10/2018
118400;1966PG;12/1/2021
118401;1741SE;3/2/2022
118402;8051HE;5/15/2018
118403;3131CJ;1/1/2022
118404;3225TA;6/21/2022
118405;3225TA;12/1/2021
118406;2321GS;4/1/2021
118407;6419BR;12/1/2021
118408;1069ME;11/3/2022
118409;1411SH;12/7/2018
118410;8451CC;6/18/2018
118411;5044PR;11/3/2022
118412;1261RR;12/1/2021
118413;3082SG;10/29/2022
118414;3082SG;12/1/2020
118415;7443PX;11/10/2022
118416;6845HB;3/21/2022
118417;6845HB;3/12/2022
118418;1057PA;11/8/2022
118419;9401PR;2/23/2018
118420;9753GP;9/15/2020
118421;5361HB;11/4/2022
118422;1000CH;12/30/2022
118423;6655AX;12/1/2021
118424;6655AX;11/5/2022
118425;3314KR;3/12/2018
118426;3314KR;5/14/2018
118427;2011HZ;10/9/2022
118428;3356EB;2/28/2022
118429;3356EB;12/13/2022
118430;4847SB;5/28/2018
118431;6522HG;2/5/2020
118432;3904LD;12/1/2021
118433;2051LJ;12/1/2021
118434;7741CB;10/1/2021
118435;6042HZ;11/30/2018
118436;7545RK;12/1/2021
118437;3911BR;11/8/2022
118438;8016KA;5/1/2021
118439;3065SC;11/5/2022
118440;4133HT;9/1/2021
118441;4133HT;8/1/2021
118442;4133HT;12/1/2021
118443;1901ZT;2/23/2018
118444;7207LA;12/1/2020
118445;2403VN;8/25/2018
118446;3961VZ;12/1/2021
118447;1813SH;7/1/2021
118448;8172XE;6/27/2018
118449;8172XE;5/28/2018
118450;4901TD;6/20/2022
118451;4901TD;3/20/2022
118452;8913AK;11/4/2022
118453;1185SX;8/17/2020
118454;9034HK;5/16/2018
118455; ;5/30/2018
118456;5665SL;5/11/2018
118457;6605CL;4/1/2019
118458;7944AK;6/26/2018
118459;7944AK;5/28/2018
118460;5012GW;5/28/2021
118461;1509XX;5/9/2019
118462;8026RB;12/1/2020
118463;8026RB;12/20/2022
118464;6122CG;3/6/2018
118465;6122CG;6/1/2018
118466;3065NC;5/16/2018
118467;5554JA;3/14/2018
118468;6721CZ;6/5/2018
118469;5062KT;12/1/2022
118470;6361EC;3/13/2018
118471;6361EC;5/11/2018
118472;6361EC;5/14/2018
118473;4724HA;11/3/2022
118474;4724HA;10/7/2022
118475;7828AW;11/4/2022
118476;4116CD;3/1/2022
118477;2581VD;3/27/2018
118478;2596RE;11/4/2022
118479;9356DA;3/2/2022
118480;3871CH;3/15/2022
118481;3311AD;5/28/2018
118482;3204XB;2/27/2018
118483;8071ST;6/17/2022
118484;2314EZ;3/3/2022
118485;5121ND;4/26/2020
118486;3707ZD;3/3/2022
118487;1015RR;9/7/2018
118488;1015RR;5/28/2018
118489;1015RR;11/23/2018
118490;3641NA;5/28/2018
118491;2313ZP;3/25/2019
118492;6706JE;11/12/2022
118493;7061AJ;5/16/2018
118494;4709BR;12/1/2018
118495;3612AZ;11/6/2022
118496;3612AZ;12/1/2021
118497;4171BR;5/25/2018
118498;1566PD;6/4/2018
118499; ;12/18/2019
118500;2731EX;5/10/2018
118501;2731EX;4/16/2018
118502;5507RK;3/5/2018
118503;5145PM;10/12/2018
118504;5262LT;12/20/2018
118505;7944AC;5/29/2018
118506;7442CP;6/15/2022
118507;7442CP;11/3/2022
118508;2341SL;5/3/2019
118509;2341SL;3/26/2019
118510; ;1/20/2020
118511;6181PG;3/6/2018
118512;6213BK;11/22/2022
118513;7602GL;6/18/2022
118514;5331AD;12/1/2021
118515;7822GM;12/12/2022
118516;1261SE;11/1/2021
118517;9844PD;11/5/2022
118518;4624JJ;1/23/2020
118519;5051XW;7/30/2018
118520;7202DJ;12/1/2021
118521;1094RV;3/20/2022
118522;1094RV;12/17/2022
118523;3052TD;9/25/2019
118524;3052TD;1/10/2020
118525;3052TD;2/27/2019
118526;3052TD;4/1/2019
118527;6971VJ;10/6/2022
118528;3445TD;12/1/2020
118529;2545DD;12/20/2022
118530;6922BN;3/15/2022
118531;4761VE;10/7/2022
118532;6325EX;2/5/2018
118533;6325EX;2/21/2019
118534;6325EX;4/1/2021
118535;1531CC;4/7/2020
118536;8181BR;12/26/2022
118537;5141BB;5/14/2018
118538;6715MC;4/5/2019
118539;6715MC;8/6/2020
118540;6715MC;6/23/2022
118541;3741BX;12/22/2022
118542;2371RE;12/1/2021
118543;2162VB;11/4/2022
118544;2153AE;2/24/2020
118545;2153AE;6/16/2022
118546;2153AE;10/16/2020
118547;3328DE;3/2/2022
118548;1063KJ;4/1/2019
118549;8802MD;5/28/2018
118550;5582EK;6/1/2018
118551;7572EH;12/1/2020
118552;2691JE;12/1/2021
118553;1141RK;11/19/2020
118554;3421JC;8/17/2020
118555;2332RT;11/11/2022
118556;2332RT;12/1/2020
118557;5291ND;12/1/2020
118558;5731ZH;11/1/2020
118559;8862RP;6/13/2018
118560;5045GC;3/23/2022
118561;3124BR;10/1/2021
118562;4706HX;12/22/2018
118563;7607RP;3/12/2022
118564;6006LV;12/1/2021
118565;1222SM;12/1/2020
118566;8131GK;5/16/2022
118567;2803RH;12/1/2021
118568;2851BP;3/2/2022
118569;2215XT;3/2/2022
118570;3734HB;5/14/2018
118571;2101SN;5/28/2018
118572;9951VL;12/1/2020
118573;3766EZ;11/5/2022
118574;6536ED;6/1/2021
118575;4611KS;11/3/2022
118576;5658BX;3/2/2022
118577;9761AJ;12/11/2018
118578;2111BR;2/1/2021
118579;5631NH;12/1/2020
118580;6088NH;12/9/2022
118581;6088NH;6/13/2018
118582;6088NH;12/1/2020
118583;3632BZ;5/24/2018
118584;2685EM;6/27/2022
118585;1834ET;3/13/2022
118586;1834ET;11/4/2022
118587;9051MH;11/7/2022
118588;6715JG;6/28/2018
118589;6546VX;12/1/2020
118590;7025EG;3/16/2022
118591;5402LR;3/29/2019
118592;2561VR;12/1/2021
118593;2561VR;11/3/2022
118594;5613ES;11/7/2022
118595;3831CD;7/1/2021
118596;1276ED;7/1/2021
118597;3312LG;12/24/2022
118598;6043WG;12/1/2021
118599;6043WG;12/1/2021
118600;7534JA;3/12/2018
118601;2593VW;12/1/2021
118602;5427CE;12/7/2018
118603;3828PG;1/1/2022
118604;3828PG;11/3/2022
118605;1107TG;12/1/2020
118606;9405HG;3/7/2022
118607;3195AB;12/21/2018
118608;5062AH;9/3/2018
118609;1432AD;11/9/2022
118610;3311GR;4/3/2018
118611;2114DC;12/9/2022
118612;2497VX;12/29/2018
118613;5625LW;3/12/2018
118614;2545WK;11/3/2022
118615;1943MP;12/31/2022
118616;3902HH;3/26/2018
118617;6659AE;8/6/2020
118618;6659AE;3/25/2019
118619;6659AE;4/22/2019
118620;6659AE;6/4/2018
118621;7642GA;12/1/2021
118622;5126WH;3/2/2022
118623;4462BE;3/2/2022
118624;8091BH;5/16/2020
118625;2132NZ;2/28/2018
118626;3261EG;12/24/2018
118627;8255CM;11/1/2021
118628;2965CH;12/1/2021
118629;5582KL;12/1/2021
118630;1704DG;3/13/2018
118631;7974HC;4/2/2019
118632;4904PT;12/1/2020
118633;5241XJ;12/1/2020
118634;2729DH;2/1/2022
118635;7772JV;3/20/2018
118636;6661XP;3/7/2022
118637;2512BC;3/13/2022
118638;1624GC;5/14/2018
118639;5402HJ;3/20/2018
118640;5402HJ;6/20/2018
118641;9804RD;7/1/2021
118642;9481AP;6/26/2018
118643;7006AC;3/8/2018
118644;8032DV;11/30/2018
118645;8032DV;12/24/2018
118646; ;2/23/2018
118647;3816TD;2/28/2018
118648;3816TD;3/28/2018
118649;3816TD;5/28/2018
118650;3841BJ;12/19/2018
118651;6525VG;8/1/2021
118652;5453JS;12/1/2021
118653;6221VA;11/1/2022
118654;6221VA;11/1/2022
118655;6221VA;12/27/2018
118656;6221VA;6/5/2019
118657;6221VA;5/26/2020
118658;6221VA;9/1/2020
118659;6221VA;7/1/2022
118660;6221VA;9/1/2020
118661;8266LC;4/23/2020
118662;3136XG;3/7/2022
118663;3136XG;3/2/2022
118664;1053KP;8/15/2020
118665;1053KP;11/19/2018
118666;2565GP;12/23/2019
118667;1019HL;12/1/2020
118668;1019HL;11/4/2022
118669;7912TN;5/24/2018
118670;7480AE;6/21/2022
118671;2036GX;5/3/2018
118672;2645JW;3/2/2018
118673;1406TE;12/1/2021
118674;8465RN;4/3/2018
118675;4617NB;11/4/2022
118676;6584CM;12/1/2021
118677;7823KC;3/6/2018
118678;2343PB;6/22/2018
118679;3334BH;11/4/2022
118680;1702VV;3/3/2022
118681;3037GA;12/10/2022
118682;6537LJ;3/19/2018
118683;3317MD;8/16/2022
118684;1261JS;11/3/2022
118685;6716MK;6/12/2018
118686;6941DD;12/1/2021
118687;6941DD;12/1/2020
118688;8621BJ;12/1/2021
118689;8621BJ;8/1/2021
118690;8621BJ;9/1/2021
118691;7322TR;3/2/2022
118692;2415AP;5/23/2022
118693;2715BG;12/20/2019
118694;4461BG;6/12/2020
118695;7441EB;5/15/2018
118696;9831SL;12/1/2021
118697;5051TG;12/6/2018
118698;5051TG;6/20/2022
118699;5051TG;11/1/2020
118700;2912BK;2/28/2018
118701;2912BK;3/28/2018
118702;2912BK;5/28/2018
118703;6373XE;11/10/2022
118704;3372CA;11/8/2022
118705;5682GL;12/1/2020
118706;7021ET;9/1/2021
118707;9104HD;11/3/2022
118708;1025ZW;5/15/2018
118709;5655AH;6/17/2022
118710;3446BC;12/20/2018
118711;3845AC;12/1/2021
118712;1067KX;4/9/2020
118713;9801VG;8/11/2020
118714;5348PJ;3/2/2022
118715;1687WS;6/15/2022
118716;1862EL;3/12/2018
118717;9918PA;11/4/2022
118718;3584HR;12/1/2021
118719;9103SH;3/28/2018
118720;9103SH;5/28/2018
118721;7425NS;12/1/2021
118722;5175WN;12/1/2021
118723;1412JV;3/3/2022
118724;3523CS;5/7/2022
118725;7442BE;11/1/2021
118726;6419BE;12/21/2018
118727;6419BE;12/6/2018
118728;5066AJ;4/3/2018
118729;2992WJ;12/1/2021
118730;8256GB;11/3/2022
118731;2771CT;11/1/2020
118732;2404VN;2/27/2018
118733;8925DJ;5/19/2018
118734;7312TN;5/28/2018
118735;2563JB;12/1/2021
118736;3401BL;4/1/2021
118737;5583CP;10/1/2021
118738;8096XJ;12/1/2021
118739;8096XJ;11/3/2022
118740;6932AC;12/21/2018
118741;3905ML;12/1/2020
118742;4542CP;3/26/2018
118743;1081GD;8/24/2018
118744;6213BJ;11/6/2022
118745;2313AC;8/1/2021
118746;5701EE;11/3/2022
118747;2565ML;3/1/2022
118748;7423GV;5/31/2022
118749;1901WP;6/1/2018
118750;3421BG;12/1/2021
118751;1704CA;12/1/2020
118752;6129HA;12/1/2021
118753;4128CS;6/6/2018
118754;8019BA;12/1/2020
118755;8019BA;10/6/2022
118756;8019BA;12/1/2020
118757;8281LS;3/14/2022
118758;8604VV;11/4/2022
118759;3133AB;3/2/2022
118760;2421AM;12/1/2021
118761;6572AH;12/1/2021
118762;6572AH;9/29/2020
118763;6572AH;7/4/2022
118764;6572AH;5/20/2022
118765;6572AH;12/4/2022
118767;1393NH;5/29/2020
118768;1402EV;12/1/2021
118769;1705TC;6/20/2018
118770;1902AL;12/1/2021
118771;1902AL;6/1/2018
118772;1991BK;3/1/2022
118773;5971GD;11/1/2020
118774;1738CP;6/1/2018
118775;1091GA;2/1/2021
118776;4337AK;11/12/2018
118777;2912SG;5/17/2022
118778;2912SG;11/5/2022
118779;3705AC;1/27/2020
118780;7683RE;3/15/2018
118781;7683RE;5/15/2018
118782;7683RE;6/15/2018
118783;9298PR;12/1/2020
118784;5268ED;3/28/2018
118785;2563KW;6/21/2022
118786;2563KW;9/27/2020
118787;9104HA;3/5/2022
118788;4537XJ;3/7/2022
118789;4537XJ;11/3/2022
118790;2623EG;6/29/2022
118791;1181NL;3/1/2022
118792;9001LA;5/29/2018
118793;7313GC;5/15/2018
118794;5591PJ;7/1/2021
118795;2231TA;12/1/2020
118796;4941ZS;5/27/2019
118797;4941ZS;5/16/2018
118798;4551BP;2/1/2019
118799;3071NL;6/19/2018
118800;3232HG;4/1/2019
118801;2492MH;11/4/2022
118802;1825CX;3/1/2021
118803;4741DJ;2/22/2018
118804;8426LD;3/1/2018
118805;8426LD;4/3/2018
118806;8426LD;6/1/2018
118807;8302AR;11/1/2022
118808;8015CC;3/7/2022
118809;8015CC;3/3/2022
118810;8802RM;5/1/2022
118811;8401XN;11/4/2022
118812;2641GT;11/16/2022
118813;2771NZ;7/3/2022
118814;2771NZ;11/7/2022
118815;2771NZ;12/4/2018
118816;2771NZ;8/25/2018
118817;2511GE;12/1/2021
118818;7314PG;5/28/2020
118819;7314PG;8/17/2022
118820;4621DC;3/7/2018
118821;4621DC;2/28/2018
118822;4621DC;4/30/2018
118823;4621DC;5/31/2018
118824;3708BM;11/3/2022
118825;5641GB;10/8/2018
118826;9254DM;11/26/2018
118827;1531MD;3/31/2022
118828;1531MD;11/7/2022
118829;3371AD;11/5/2022
118830;6952GE;3/26/2018
118831;2652CS;5/25/2018
118832;3812XM;8/1/2021
118833;2182LN;12/1/2020
118834;4382AC;3/12/2022
118835;1741XN;12/1/2020
118836;1741XN;12/1/2020
118837;3764BA;10/7/2022
118838;2461HZ;3/1/2022
118839;2461HZ;9/24/2022
118840;2461HZ;11/14/2022
118841;8131RR;12/19/2018
118842;3435VH;8/8/2020
118843;3435VH;3/8/2018
118844;2581AL;6/1/2018
118845;1943DX;11/3/2022
118846;1251ZT;12/1/2021
118847;4374BM;8/28/2020
118848;4374BM;5/24/2018
118849;4374BM;3/23/2018
118850;4813GV;8/6/2020
118851;7431RD;3/4/2022
118852;7431RD;4/22/2020
118853;7431RD;12/1/2021
118854;7431RD;12/1/2021
118855;3355PG;3/28/2021
118856;7991AN;12/7/2018
118857;5233EB;12/22/2018
118858;2611RL;9/9/2019
118859;2611RL;8/19/2020
118860;2611RL;6/15/2019
118861;7241BL;6/20/2022
118862;6881CN;12/1/2021
118863;8314AT;5/31/2022
118864;3871BC;8/20/2022
118865;3871BC;11/8/2022
118866;3411GD;6/21/2022
118867;3411GD;11/8/2022
118868;8413NL;12/1/2020
118869; ;3/25/2019
118870;6531RB;12/1/2020
118871;5406DG;3/12/2022
118872;6223HB;6/6/2018
118873;5346WD;12/1/2021
118874;2153CR;2/26/2020
118875;2636CZ;2/12/2019
118876;1103PR;12/1/2020
118877;1103PR;12/1/2020
118878;2906XL;10/10/2022
118879;2015GG;7/22/2019
118880;1901JR;3/28/2022
118881;1722ZX;4/3/2018
118882;9728RN;11/1/2020
118883;9728RN;9/1/2021
118884;2133CL;12/1/2021
118885;2981AA;3/9/2018
118886;2136LV;8/16/2020
118887;7061WT;11/4/2022
118888;6987BT;6/25/2018
118889;2023SL;12/1/2021
118890;9743RL;8/20/2018
118891;2652AL;11/1/2020
118892;2652AL;12/31/2018
118893;1181NE;5/4/2022
118894;8629PE;11/13/2018
118895;8629PE;3/8/2018
118896;9047VH;11/23/2022
118897;1217KN;12/27/2018
118898;1217KN;6/1/2022
118899;1217KN;11/1/2022
118900; ;12/20/2018
118901;2401AC;8/21/2020
118902;1616BW;11/1/2022
118903;7064KT;5/10/2020
118904;4901AT;7/1/2021
118905;4286BB;3/12/2018
118906;1619AK;12/1/2020
118907;9076AH;6/17/2022
118908;9076AH;11/23/2022
118909;8311PS;7/1/2021
118910;7323KD;11/19/2020
118911;7323KD;8/1/2021
118912;2313ZW;2/1/2022
118913;2313ZW;11/3/2022
118914;9407JH;12/1/2021
118915; ;7/1/2022
118916;3069JC;4/3/2018
118917;3069JC;6/4/2018
118918;3069JC;3/5/2018
118919;3069JC;6/4/2018
118920;7521AV;12/1/2021
118921;7521AV;12/27/2019
118922;2313RP;10/28/2022
118923;2311XD;5/28/2018
118924;2912PK;12/1/2021
118925;5056SN;12/1/2021
118926;7221GH;12/1/2021
118927;8913GW;11/8/2022
118928;3151XS;12/1/2020
118929;1426AM;3/24/2019
118930;3903GG;12/1/2020
118931;1785LH;7/1/2022
118932;1785LH;11/1/2022
118933;1391XH;6/26/2018
118934;2024EV;3/19/2018
118935;3027GP;10/6/2022
118936;2713RC;3/1/2022
118937;3247BV;12/18/2018
118938;7441GT;12/1/2021
118939;1971DM;6/15/2022
118940;1971DM;12/1/2021
118941;1412CA;12/1/2021
118942;7232GA;12/4/2019
118943;2381VT;3/12/2022
118944;1381GK;12/1/2020
118945;2678BP;3/1/2018
118946;2024AH;3/12/2022
118947;8148PX;11/4/2022
118948;5551GD;3/12/2022
118949;5551GD;5/14/2022
118950;3984KK;12/21/2022
118951;4328LB;12/1/2020
118952;2718GJ;3/2/2022
118953;2718GJ;3/28/2022
118954;9902EE;3/19/2018
118955;1911EP;6/27/2018
118956;2202GP;11/3/2022
118957;1817HV;6/15/2022
118958;1086VJ;3/1/2022
118959;1326GR;6/16/2022
118960;3525VR;12/1/2018
118961;8501SR;4/4/2022
118962;3544DC;11/2/2020
118963;2771HK;3/3/2022
118964;2651MV;11/9/2022
118965;3904NA;11/8/2022
118966;9611JW;11/4/2022
118967;5831ZZ;6/15/2018
118968;1025LX;12/21/2018
118969;4651GT;3/25/2019
118970; ;5/8/2018
118971;1018RG;9/4/2022
118972;6709DA;11/5/2022
118973;3817SC;9/6/2022
118974;3817SC;12/1/2020
118975;7323KX;12/14/2018
118976;3121KD;12/1/2021
118977;7371AX;11/1/2020
118978;2295MZ;3/7/2022
118979;8032ES;5/14/2018
118980;5802GD;3/4/2022
118981;6522JT;3/2/2022
118982;6522JT;10/12/2022
118983;6522JT;2/24/2018
118984;1447WC;3/7/2022
118985;3136BE;11/3/2022
118986;2282GL;5/1/2021
118987;3764CR;12/1/2021
118988;2061GL;6/21/2022
118989;1507BD;3/19/2018
118990;3845EH;12/1/2021
118991;3845EH;1/1/2022
118992;7433DE;4/1/2021
118993;7433DE;11/3/2022
118994;1275BL;3/26/2019
118995;2271GK;12/1/2020
118996;7201NN;11/4/2022
118997;2035CJ;3/3/2022
118998;8252BE;9/29/2020
118999;8252BE;3/20/2022
119000;3315KV;6/16/2020
119001;3315KV;10/8/2022
119002;7721BT;6/24/2022
119003;2692CL;12/1/2020
119004;6133BB;12/31/2022
119005;9695XZ;8/20/2020
119006;1054XZ;11/21/2018
119007;9412AK;3/2/2022
119008;9412AK;12/1/2020
119009;3361HZ;6/25/2018
119010;1135HN;10/6/2022
119011;1403RD;11/1/2020
119012;1072JR;3/1/2022
119013;1811LZ;10/11/2022
119014;9076AD;12/7/2018
119015;1018EJ;6/19/2018
119016;3461JE;5/24/2018
119017;9981GB;11/4/2022
119018;3232VN;2/28/2018
119019;3232VN;5/28/2018
119020;1251XL;12/1/2021
119021;3319PH;4/3/2018
119022;2313ZK;3/26/2018
119023;4431DG;6/12/2018
119024;4156AB;3/1/2021
119025;4156AB;5/15/2018
119026;4156AB;6/15/2018
119027;7437SB;2/1/2021
119028;5641WT;11/3/2022
119029;6744VJ;12/1/2021
119030;4105DC;12/12/2022
119031;2741DE;3/8/2018
119032;2741DE;12/7/2018
119033;3161BM;12/1/2021
119034;2924VS;12/1/2020
119035;7131WZ;12/1/2020
119036;8253BA;12/1/2021
119037;5768XM;12/1/2021
119038;3016DL;11/8/2022
119039;3016DL;12/1/2020
119040;6641GE;3/12/2022
119041;6213KA;10/3/2022
119042;7854RV;3/27/2019
119043;1141JH;11/5/2022
119044;5045NE;11/3/2022
119045;8191XJ;3/19/2018
119046;1215CZ;11/4/2022
119047;1091CV;12/1/2020
119048;1091CV;4/5/2020
119049;1091CV;12/1/2021
119050;7916VB;8/15/2020
119051;6524RE;11/1/2022
119052;9721LC;6/19/2019
119053;6721HG;3/24/2019
119054;6721HG;12/22/2018
119055;3844AD;6/20/2022
119056;7951HK;6/12/2018
119057;3055ED;12/1/2020
119058;2181GS;11/9/2022
119059;2584AD;10/6/2022
119060;3904PJ;5/1/2021
119061;5825CV;12/1/2021
119062;2728GL;11/4/2022
119063;9641HE;12/1/2020
119064;9641HE;11/1/2022
119065;1444DC;12/6/2022
119066;9403PE;12/1/2021
119067;6861WX;11/9/2022
119068;4251DG;11/1/2021
119069;5712HS;4/1/2021
119070;8102KD;12/1/2021
119071;8091WP;6/1/2018
119072;5275JD;12/22/2022
119073;2611MV;2/12/2019
119074;7103DM;5/17/2022
119075;9269SP;3/9/2018
119076;9566PC;12/19/2018
119077;3907MG;3/23/2018
119078;6881AJ;1/23/2020
119079;3051AC;12/1/2020
119080;1965RM;5/10/2022
119081;6213AC;5/30/2018
119082;1851LE;5/25/2018
119083;3245TC;11/4/2022
119084;2614JD;11/3/2022
119085;2614JD;5/14/2018
119086;4337WR;11/18/2022
119087;2132RB;10/11/2022
119088;7522LM;11/4/2022
119089;3813BX;12/1/2021
119090;2613LC;5/15/2018
119091;2333XL;12/1/2021
119092;2333XL;12/1/2021
119093;2361AB;12/31/2018
119094;2645NB;6/16/2022
119095;2645NB;11/6/2022
119096;4421DD;3/1/2022
119097;4421DD;2/11/2019
119098;4421DD;9/9/2019
119099;4421DD;2/24/2018
119100;4421DD;11/30/2018
119101;2636EL;11/5/2022
119102;1724XX;5/24/2022
119103;1724XX;11/3/2022
119104;4826PJ;12/24/2018
119105;5685AP;3/3/2022
119106;5685AP;8/1/2021
119107;5685AP;12/1/2021
119108;2317NL;12/1/2020
119109;3441XD;5/15/2018
119110;2283ZA;6/17/2022
119111;2283ZA;3/13/2022
119112;2283ZA;11/9/2022
119113;3862DD;8/8/2020
119114;7475AJ;8/17/2020
119115;7207JC;5/14/2018
119116;7912TV;6/24/2022
119117;2381VV;12/18/2018
119118;7692AB;11/30/2018
119119;7692AB;1/1/2021
119120;7692AB;6/1/2022
119121;7692AB;3/1/2021
119122;6842AS;12/1/2020
119123;7701LE;12/30/2022
119124;4535JH;12/1/2022
119125;4535JH;2/10/2019
119126;4535JH;12/1/2020
119127;4535JH;10/6/2022
119128;6812AV;3/26/2018
119129;8101HH;4/26/2019
119130;1963KV;11/3/2022
119131;8308PL;12/1/2021
119133;5281GV;5/31/2018
119134;5281GV;11/26/2022
119135;8316RM;12/14/2022
119136;5611EH;3/1/2022
119137;7824XP;12/18/2018
119138;3016DA;12/1/2021
119139;3016DA;12/1/2020
119140;6931HA;11/1/2020
119141;2051EB;11/20/2019
119142;1076RH;6/11/2018
119143;3992JH;12/1/2020
119144;6228CR;3/26/2018
119145;4231DC;11/3/2022
119146; ;5/16/2018
119147;5646HC;12/1/2021
119148;3981GB;7/14/2022
119149;3991RP;4/3/2018
119150;9033XM;5/28/2018
119151;2104TW;12/10/2022
119152;2104TW;9/11/2019
119153;6021ED;3/3/2022
119154;4133GA;9/27/2022
119155;4813HS;11/29/2018
119156;3435XA;1/1/2022
119157;9367TR;9/23/2022
119158;9367TR;6/25/2018
119159;2685VX;3/3/2022
119160;7722RD;3/22/2018
119161;3511RS;9/15/2020
119162;3511RS;3/1/2022
119163;2165AN;12/1/2020
119164;2165AN;11/4/2022
119165;8601AB;3/1/2022
119166;8926LB;3/29/2019
119167;7558DK;10/1/2022
119168;7558DK;11/1/2022
119169;3055PK;12/22/2018
119170;3055PK;12/4/2022
119171;9792PC;12/1/2021
119172;5954AK;11/21/2018
119173;6461KB;4/1/2021
119174;3332SM;12/1/2020
119175;4651XB;12/1/2021
119176;1777BD;11/4/2022
119177;3571XD;12/20/2018
119178;8019AW;1/26/2019
119179;3454JX;12/1/2021
119180;3454JX;3/4/2022
119181;3454JX;6/15/2022
119182;3454JX;10/7/2022
119183;3454JX;11/4/2022
119184;8446JG;3/3/2022
119185;8446JG;1/1/2021
119186;6662BH;3/9/2018
119187;6718MD;12/1/2020
119188;5831DL;12/1/2021
119189;5831DL;3/22/2018
119190;7595AE;6/20/2022
119191;7595AE;6/16/2022
119192;7595AE;3/14/2022
119193;8854RP;12/3/2018
119194;8854RP;11/1/2020
119195;1788MH;2/28/2018
119196;1788MH;4/3/2018
119197;2215HP;3/6/2022
119198;2215HP;11/6/2022
119199;7315AH;11/1/2022
119200;1625DE;6/13/2018
119201;2105TS;12/25/2018
119202;2105TS;11/10/2022
119203;2518ST;10/10/2022
119204;2518ST;9/7/2022
119205;1827CP;11/8/2022
119206;6191BK;3/16/2022
119207;2142EA;3/3/2022
119208;2142EA;11/8/2022
119209;4462SM;5/24/2018
119210;9205CE;12/1/2021
119211;2728GR;3/26/2018
119212;6718DA;3/3/2022
119213;3906WD;6/4/2018
119214;9591AD;8/29/2020
119215;1091CN;9/1/2021
119216;3417MN;11/15/2022
119217;2182LR;8/27/2020
119218;7231GA;5/29/2018
119219;2012GL;11/1/2021
119220;1742JA;4/26/2018
119221;1742JA;1/29/2018
119222;1742JA;2/23/2018
119223;1742JA;3/26/2018
119224;1742JA;7/26/2018
119225;1742JA;5/28/2018
119226;1742JA;6/26/2018
119227;1742JA;11/26/2018
119228;1742JA;10/26/2018
119229;1742JA;9/26/2018
119230;1742JA;8/31/2018
119231;1742JA;2/27/2019
119232;1742JA;12/27/2018
119233;1742JA;1/25/2019
119234;1742JA;6/25/2019
119235;1742JA;3/27/2019
119236;1742JA;4/26/2019
119237;1742JA;5/27/2019
119238;1742JA;9/25/2019
119239;1742JA;8/26/2019
119240;1742JA;7/26/2019
119241;1742JA;1/27/2020
119242;1742JA;11/25/2019
119243;1742JA;10/25/2019
119244;1742JA;12/27/2019
119245;1742JA;2/26/2020
119246;1742JA;3/26/2020
119247;1742JA;4/27/2020
119248;1742JA;5/26/2020
119249;1742JA;6/26/2020
119250;1742JA;8/26/2020
119251;1742JA;7/28/2020
119252;2353BK;12/22/2018
119253;3817JP;6/7/2018
119254;8604AA;4/3/2018
119255;3328SV;4/26/2019
119256;9251KR;6/15/2018
119257;8602XV;12/1/2020
119258;1053DB;12/1/2021
119259;6433LB;3/3/2022
119260;7905CA;6/25/2018
119261;8043RK;3/24/2022
119262;3053MD;3/7/2018
119263;3214AW;6/12/2018
119264;1718XE;11/1/2020
119265;1718XE;11/6/2022
119266;6705BX;11/29/2022
119267;8426BX;12/19/2018
119268;2959AG;11/8/2022
119269;2959AG;12/1/2020
119270;3703ED;11/9/2022
119271;3703ED;11/4/2022
119272;7314GR;3/1/2018
119273;2272EP;6/26/2022
119274;5521CE;11/6/2022
119275;2728ML;5/31/2018
119276;2641VW;3/12/2018
119277;4708GG;11/3/2022
119278;1097CN;5/18/2022
119279;3335DE;6/18/2022
119280;4811PG;11/8/2022
119281;7681SE;4/3/2018
119282;6133WV;9/14/2022
119283;3363JD;5/14/2018
119284;4207ND;12/1/2021
119285;4207ND;3/27/2019
119286;2171BV;12/1/2020
119287;4105XS;3/4/2022
119288;9258CK;9/1/2021
119289;6923CH;12/1/2021
119290;7522EH;6/15/2022
119291;6584DJ;10/29/2020
119292;6245EK;3/14/2022
119293;6245EK;6/18/2022
119294;5131BM;6/5/2018
119295;6041KT;11/9/2022
119296;6041KT;11/4/2022
119297;3311AR;11/13/2022
119298;6221KN;5/31/2018
119299;2324DJ;3/15/2018
119300;2324DJ;6/15/2018
119301;3471GE;12/7/2018
119302;2101RE;12/1/2020
119303;6666HS;6/25/2022
119304;6666HS;12/15/2018
119305;5331RT;10/25/2018
119306;5246GA;11/3/2022
119307;2925VK;4/13/2022
119308;3224SK;3/2/2022
119309;4797BJ;11/12/2018
119310;4332DH;11/28/2022
119311;4332DH;12/27/2022
119312;5629RL;12/18/2018
119313;7325GX;12/1/2020
